_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,mentionedUsers,coordinates,place,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url,inReplyToUser,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags,quotedTweet.inReplyToUser._type,quotedTweet.inReplyToUser.username,quotedTweet.inReplyToUser.id,quotedTweet.inReplyToUser.displayname,quotedTweet.inReplyToUser.description,quotedTweet.inReplyToUser.rawDescription,quotedTweet.inReplyToUser.descriptionUrls,quotedTweet.inReplyToUser.verified,quotedTweet.inReplyToUser.created,quotedTweet.inReplyToUser.followersCount,quotedTweet.inReplyToUser.friendsCount,quotedTweet.inReplyToUser.statusesCount,quotedTweet.inReplyToUser.favouritesCount,quotedTweet.inReplyToUser.listedCount,quotedTweet.inReplyToUser.mediaCount,quotedTweet.inReplyToUser.location,quotedTweet.inReplyToUser.protected,quotedTweet.inReplyToUser.linkUrl,quotedTweet.inReplyToUser.linkTcourl,quotedTweet.inReplyToUser.profileImageUrl,quotedTweet.inReplyToUser.profileBannerUrl,quotedTweet.inReplyToUser.url,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,quotedTweet.coordinates._type,quotedTweet.coordinates.longitude,quotedTweet.coordinates.latitude,quotedTweet.place._type,quotedTweet.place.fullName,quotedTweet.place.name,quotedTweet.place.type,quotedTweet.place.country,quotedTweet.place.countryCode,quotedTweet.quotedTweet._type,quotedTweet.quotedTweet.url,quotedTweet.quotedTweet.date,quotedTweet.quotedTweet.content,quotedTweet.quotedTweet.renderedContent,quotedTweet.quotedTweet.id,quotedTweet.quotedTweet.user._type,quotedTweet.quotedTweet.user.username,quotedTweet.quotedTweet.user.id,quotedTweet.quotedTweet.user.displayname,quotedTweet.quotedTweet.user.description,quotedTweet.quotedTweet.user.rawDescription,quotedTweet.quotedTweet.user.descriptionUrls,quotedTweet.quotedTweet.user.verified,quotedTweet.quotedTweet.user.created,quotedTweet.quotedTweet.user.followersCount,quotedTweet.quotedTweet.user.friendsCount,quotedTweet.quotedTweet.user.statusesCount,quotedTweet.quotedTweet.user.favouritesCount,quotedTweet.quotedTweet.user.listedCount,quotedTweet.quotedTweet.user.mediaCount,quotedTweet.quotedTweet.user.location,quotedTweet.quotedTweet.user.protected,quotedTweet.quotedTweet.user.linkUrl,quotedTweet.quotedTweet.user.linkTcourl,quotedTweet.quotedTweet.user.profileImageUrl,quotedTweet.quotedTweet.user.profileBannerUrl,quotedTweet.quotedTweet.user.url,quotedTweet.quotedTweet.replyCount,quotedTweet.quotedTweet.retweetCount,quotedTweet.quotedTweet.likeCount,quotedTweet.quotedTweet.quoteCount,quotedTweet.quotedTweet.conversationId,quotedTweet.quotedTweet.lang,quotedTweet.quotedTweet.source,quotedTweet.quotedTweet.sourceUrl,quotedTweet.quotedTweet.sourceLabel,quotedTweet.quotedTweet.outlinks,quotedTweet.quotedTweet.tcooutlinks,quotedTweet.quotedTweet.media,quotedTweet.quotedTweet.retweetedTweet,quotedTweet.quotedTweet.quotedTweet,quotedTweet.quotedTweet.inReplyToTweetId,quotedTweet.quotedTweet.inReplyToUser,quotedTweet.quotedTweet.mentionedUsers,quotedTweet.quotedTweet.coordinates,quotedTweet.quotedTweet.place,quotedTweet.quotedTweet.hashtags,quotedTweet.quotedTweet.cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/OrenjiRenOren/status/1430679716969672708,2021-08-25T23:53:19+00:00,"@Midori_nochill @sangratu18 Setakat naik Gunung Jerai dah berlagak gila.. Org dah sampai Gunung Daik pun x keco.. Nasib baik zaman tu xdk henpon canggih2..

Depa ada badge, abam ada kenangan indah bersama team OGKL dari 1997 - 2011. Ada yg dah meninggal, yg dah bersara.. Yg lain geng2 lama entah mana..","@Midori_nochill @sangratu18 Setakat naik Gunung Jerai dah berlagak gila.. Org dah sampai Gunung Daik pun x keco.. Nasib baik zaman tu xdk henpon canggih2..

Depa ada badge, abam ada kenangan indah bersama team OGKL dari 1997 - 2011. Ada yg dah meninggal, yg dah bersara.. Yg lain geng2 lama entah mana..",1430679716969672708,1,0,1,0,1430462236154208261,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4306674116199465e+18,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Midori_nochill', 'id': 142645915, 'displayname': 'Oodie', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Midori_nochill'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'sangratu18', 'id': 3141488738, 'displayname': '🏴 juruteri WFH 🏡', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/sangratu18'}]",,,,,snscrape.modules.twitter.User,OrenjiRenOren,515220290,🏴🏴 Kamen Rider オレンジ Bertaraf Menteri🏴🏴,"Mantan Biro Penerangan AMK (2010-2014)
Mantan Biro Komunikasi KEADILAN (2014-2018)
Ketua Koordinator Penerangan & Komunikasi Jingga13 M'sia
Reformis 98
Netizen","Mantan Biro Penerangan AMK (2010-2014)
Mantan Biro Komunikasi KEADILAN (2014-2018)
Ketua Koordinator Penerangan & Komunikasi Jingga13 M'sia
Reformis 98
Netizen",,False,2012-03-05T07:54:37+00:00,11905,515,34442,866,27,5106,Toori Sugari no Kamen Raida da,False,http://facebook.com/orenreformis,https://t.co/gadkTPD8qB,https://pbs.twimg.com/profile_images/1432207618261454853/trc7l5Cy_normal.jpg,https://pbs.twimg.com/profile_banners/515220290/1606192245,https://twitter.com/OrenjiRenOren,snscrape.modules.twitter.User,Midori_nochill,142645915.0,Oodie,,,,,,,,,,,,,,,,,,https://twitter.com/Midori_nochill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/lizasofia471958/status/1430668249629298688,2021-08-25T23:07:45+00:00,@umnoonline Datuk pm lagi elok. Sambung yg tertinggal pulih negara. Dana pelaburan. Semua ada. Rayat takda kena buang kerja pun. Tunlah elok senang nak susah dengar fitnah. Moga gunung jerai takda masalah lagi. Penduduk nya kerajaan ambik berat tu. Allah klu dah murka tak blh kata apa. Doa,@umnoonline Datuk pm lagi elok. Sambung yg tertinggal pulih negara. Dana pelaburan. Semua ada. Rayat takda kena buang kerja pun. Tunlah elok senang nak susah dengar fitnah. Moga gunung jerai takda masalah lagi. Penduduk nya kerajaan ambik berat tu. Allah klu dah murka tak blh kata apa. Doa,1430668249629298688,0,0,0,0,1430420344783912963,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.430420344783913e+18,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'umnoonline', 'id': 105835081, 'displayname': 'UMNO Online', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/umnoonline'}]",,,,,snscrape.modules.twitter.User,lizasofia471958,1413427923550281730,Lizasofia471958,,,,False,2021-07-09T09:21:31+00:00,1,29,298,1,0,1,,False,,,https://pbs.twimg.com/profile_images/1415497451616628739/--huEhdy_normal.jpg,,https://twitter.com/lizasofia471958,snscrape.modules.twitter.User,umnoonline,105835081.0,UMNO Online,,,,,,,,,,,,,,,,,,https://twitter.com/umnoonline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Bomba_Kedah/status/1430561861653590023,2021-08-25T16:05:01+00:00,"999 TV3 SIARAN 24 OGOS 2021 ; OPERASI MENCARI DAN MENYELAMAT (SAR) GUNUNG JERAI

https://t.co/UqSxg3f15z","999 TV3 SIARAN 24 OGOS 2021 ; OPERASI MENCARI DAN MENYELAMAT (SAR) GUNUNG JERAI

fb.watch/7C7Ylr44GF/",1430561861653590023,0,0,0,0,1430561861653590023,in,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://fb.watch/7C7Ylr44GF/'],['https://t.co/UqSxg3f15z'],,,,,,,,,,snscrape.modules.twitter.User,Bomba_Kedah,1153237894363881475,Bomba Kedah,#Segalanya Tentang U! Jom tweet aktiviti Jabatan Bomba dan Penyelamat Malaysia Negeri Kedah | FB: bombakedah | IG: BOMBA_KEDAH |,#Segalanya Tentang U! Jom tweet aktiviti Jabatan Bomba dan Penyelamat Malaysia Negeri Kedah | FB: bombakedah | IG: BOMBA_KEDAH |,,False,2019-07-22T09:38:34+00:00,158,113,1181,200,0,507,SUKA MENANTI ALOR SETAR,False,https://www.facebook.com/bombakedah/,https://t.co/BPdXASNzar,https://pbs.twimg.com/profile_images/1153559485522124805/jGYrYW_5_normal.jpg,https://pbs.twimg.com/profile_banners/1153237894363881475/1573045407,https://twitter.com/Bomba_Kedah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Warta_Kedah/status/1430561406147907585,2021-08-25T16:03:12+00:00,"🔰 PUSAT KAWALAN OPERASI BENCANA, DAERAH YAN 🔰

🗣 🔴 NOTIS PENUTUPAN GUNUNG JERAI, BATU HAMPAR, TITI HAYU DAN SRI PERIGI 🔴 

@kedahgov @Kedahfm @RTMLangkawifm @MPLBP https://t.co/9VLuCjfS2i","🔰 PUSAT KAWALAN OPERASI BENCANA, DAERAH YAN 🔰

🗣 🔴 NOTIS PENUTUPAN GUNUNG JERAI, BATU HAMPAR, TITI HAYU DAN SRI PERIGI 🔴 

@kedahgov @Kedahfm @RTMLangkawifm @MPLBP https://t.co/9VLuCjfS2i",1430561406147907585,0,1,3,0,1430561406147907585,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9pgBFQUYAAqNnS?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9pgBFQUYAAqNnS?format=jpg&name=large'}]",,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'kedahgov', 'id': 241757450, 'displayname': 'Kerajaan Negeri Kedah Darul Aman', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/kedahgov'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'RTMLangkawifm', 'id': 1321627770, 'displayname': 'Langkawifm RTM', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/RTMLangkawifm'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'MPLBP', 'id': 548195022, 'displayname': 'MP Langkawi', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/MPLBP'}]",,,,,snscrape.modules.twitter.User,Warta_Kedah,1398481932774567943,Warta Kedah Official,"Warta Kedah merupakan wadah rasmi Kerajaan Negeri Kedah.

Facebook | facebook.com/umkkedah
Youtube | youtube.com/c/WartaKedah","Warta Kedah merupakan wadah rasmi Kerajaan Negeri Kedah.

Facebook | https://t.co/yqJbQreXjY
Youtube | https://t.co/T49axsjOXj","[{'text': 'facebook.com/umkkedah', 'url': 'https://www.facebook.com/umkkedah', 'tcourl': 'https://t.co/yqJbQreXjY', 'indices': [69, 92]}, {'text': 'youtube.com/c/WartaKedah', 'url': 'https://www.youtube.com/c/WartaKedah', 'tcourl': 'https://t.co/T49axsjOXj', 'indices': [103, 126]}]",False,2021-05-29T03:31:10+00:00,171,48,1456,34,0,1437,,False,,,https://pbs.twimg.com/profile_images/1398482064115068931/EfTg8TI5_normal.jpg,https://pbs.twimg.com/profile_banners/1398481932774567943/1622260134,https://twitter.com/Warta_Kedah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/DerectorMtNisfu/status/1430519033137225729,2021-08-25T13:14:49+00:00,"@La_FarEast Ni la kisahnya kalu ISLAM tu hak Parti dorg, bab Agama org lain semua tak tau la, depa ja.... Tok Syekh (arwah) yg duduk diatas Gunung jerai tu pun tak prnah Solat atas air la.
Belakang HQ PAS tau pulak taknak Solat gitu....takut Kondom lekat kat dahi ke","@La_FarEast Ni la kisahnya kalu ISLAM tu hak Parti dorg, bab Agama org lain semua tak tau la, depa ja.... Tok Syekh (arwah) yg duduk diatas Gunung jerai tu pun tak prnah Solat atas air la.
Belakang HQ PAS tau pulak taknak Solat gitu....takut Kondom lekat kat dahi ke",1430519033137225729,0,0,0,0,1430398387900223488,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,1.4303983879002235e+18,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'La_FarEast', 'id': 457600462, 'displayname': '🇲🇾🏴💙La FarEast - 🚵🏃biru yg lebih muda 💙', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/La_FarEast'}]",,,,,snscrape.modules.twitter.User,DerectorMtNisfu,1426773461829967874,Director Mt Nisfu,"Apa yg dikaryakan Seniman Agung Tan Sri P.Ramlee dahulu, itulah 🇲🇾 sekarang terutamanya POLITIK 🇲🇾","Apa yg dikaryakan Seniman Agung Tan Sri P.Ramlee dahulu, itulah 🇲🇾 sekarang terutamanya POLITIK 🇲🇾",,False,2021-08-15T05:11:38+00:00,4,11,437,276,0,164,,False,,,https://pbs.twimg.com/profile_images/1429837402382635008/sVHZCYSs_normal.jpg,https://pbs.twimg.com/profile_banners/1426773461829967874/1629734777,https://twitter.com/DerectorMtNisfu,snscrape.modules.twitter.User,La_FarEast,457600462.0,🇲🇾🏴💙La FarEast - 🚵🏃biru yg lebih muda 💙,,,,,,,,,,,,,,,,,,https://twitter.com/La_FarEast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/_rezarazali_/status/1430516471055097862,2021-08-25T13:04:39+00:00,"Hari kedua misi bantuan banjir lumpur kepala air, Gunung Jerai – Naib KP PAS Selangor

Team Syabab Care Malaysia bersama NGO Geng Ustaz dan NGO-NGO lain meneruskan lagi gerak kerja penyerahan sumbangan mereka kepada mangsa-mangsa banjir di sana.

Baca; https://t.co/cescgVpsp1 https://t.co/Ah2pfCfm0f","Hari kedua misi bantuan banjir lumpur kepala air, Gunung Jerai – Naib KP PAS Selangor

Team Syabab Care Malaysia bersama NGO Geng Ustaz dan NGO-NGO lain meneruskan lagi gerak kerja penyerahan sumbangan mereka kepada mangsa-mangsa banjir di sana.

Baca; berita.pas.org.my/hari-kedua-mis… https://t.co/Ah2pfCfm0f",1430516471055097862,0,0,1,0,1430516471055097862,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,['https://berita.pas.org.my/hari-kedua-misi-bantuan-banjir-lumpur-kepala-air-gunung-jerai-naib-kp-pas-selangor/'],['https://t.co/cescgVpsp1'],"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9o3HUrVoAAO2Hb?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9o3HUrVoAAO2Hb?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9o3H-sVoAQo2qo?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9o3H-sVoAQo2qo?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9o3IjoVEAs-5Aj?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9o3IjoVEAs-5Aj?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9o3JKDVgAomHLv?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9o3JKDVgAomHLv?format=jpg&name=large'}]",,,,,,,,,snscrape.modules.twitter.User,_rezarazali_,2765707316,🇲🇾 Reza Razali 🇵🇸,"Katok PH DAP sampai melingkup...

Perkasakan #MN dan pertahankan #PN
                                                        
#SavePalestine #FreePalestine 🇵🇸","Katok PH DAP sampai melingkup...

Perkasakan #MN dan pertahankan #PN
                                                        
#SavePalestine #FreePalestine 🇵🇸",,False,2014-08-25T08:14:49+00:00,1697,1103,76239,82066,7,7604,"Kuala Lumpur, Wilayah Persekut",False,,,https://pbs.twimg.com/profile_images/1425492560898760706/Lj_XeJJk_normal.jpg,https://pbs.twimg.com/profile_banners/2765707316/1628698964,https://twitter.com/_rezarazali_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/KlimaAction/status/1430515199614717952,2021-08-25T12:59:35+00:00,"7. The rainfall intensity at Gunung Jerai has proven to be devastating. 

🇲🇾’s Dept of Irrigation and Drainage, recorded about 281mm of rainfall at Gunung Jerai. 

For context, 60mm is already considered to be very heavy.
https://t.co/OFyXmfTFuu","7. The rainfall intensity at Gunung Jerai has proven to be devastating. 

🇲🇾’s Dept of Irrigation and Drainage, recorded about 281mm of rainfall at Gunung Jerai. 

For context, 60mm is already considered to be very heavy.
twitter.com/banjir2021/sta…",1430515199614717952,1,1,1,0,1430515145545900036,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://twitter.com/banjir2021/status/1427946222271143939'],['https://t.co/OFyXmfTFuu'],,,,1.4305151971946332e+18,,,,,,snscrape.modules.twitter.User,KlimaAction,1115105126358720512,KAMY - Klima Action Malaysia,#IsytiharDaruratIklim Malaysia Grassroots #climatejustice group to declare climate emergency | youthled | Bina Naratif & Kapasiti rakyat lawan #KrisisIklim,#IsytiharDaruratIklim Malaysia Grassroots #climatejustice group to declare climate emergency | youthled | Bina Naratif & Kapasiti rakyat lawan #KrisisIklim,,True,2019-04-08T04:12:34+00:00,2888,406,2432,1290,25,697,Malaysia,False,https://www.klimaactionmalaysia.org/kamy4iklim,https://t.co/bVx3FnCxZS,https://pbs.twimg.com/profile_images/1411197909865930755/4uLb5wKx_normal.jpg,https://pbs.twimg.com/profile_banners/1115105126358720512/1596943538,https://twitter.com/KlimaAction,snscrape.modules.twitter.User,KlimaAction,1.1151051263587205e+18,KAMY - Klima Action Malaysia,#IsytiharDaruratIklim Malaysia Grassroots #climatejustice group to declare climate emergency | youthled | Bina Naratif & Kapasiti rakyat lawan #KrisisIklim,#IsytiharDaruratIklim Malaysia Grassroots #climatejustice group to declare climate emergency | youthled | Bina Naratif & Kapasiti rakyat lawan #KrisisIklim,,True,2019-04-08T04:12:34+00:00,2888.0,406.0,2432.0,1290.0,25.0,697.0,Malaysia,False,https://www.klimaactionmalaysia.org/kamy4iklim,https://t.co/bVx3FnCxZS,https://pbs.twimg.com/profile_images/1411197909865930755/4uLb5wKx_normal.jpg,https://pbs.twimg.com/profile_banners/1115105126358720512/1596943538,https://twitter.com/KlimaAction,,snscrape.modules.twitter.Tweet,https://twitter.com/banjir2021/status/1427946222271143939,2021-08-18T10:51:24+00:00,"Hujan lebat dan air besar di sekitar Merbok dan Yan, Kedah.

Kredit: Pemilik Video melalui sebaran Whatsapp

#Bencana 
#Banjir https://t.co/2jQbagtiXJ","Hujan lebat dan air besar di sekitar Merbok dan Yan, Kedah.

Kredit: Pemilik Video melalui sebaran Whatsapp

#Bencana 
#Banjir https://t.co/2jQbagtiXJ",1.427946222271144e+18,snscrape.modules.twitter.User,banjir2021,2231327545.0,🇲🇾Bencana2021🇲🇾,Berkongsi berita banjir di Malaysia.,Berkongsi berita banjir di Malaysia.,,False,2013-12-05T11:15:26+00:00,2228.0,62.0,2896.0,429.0,7.0,1092.0,Malaysia,False,,,https://pbs.twimg.com/profile_images/1349156854719369218/2JqrGVZg_normal.jpg,https://pbs.twimg.com/profile_banners/2231327545/1610499035,https://twitter.com/banjir2021,8.0,352.0,384.0,86.0,1.427946222271144e+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1427946141967020036/pu/img/K8fJLRFdLenDRYT8.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1427946141967020036/pu/vid/362x640/uDw0OoGufTjJqsCJ.mp4?tag=12', 'bitrate': 950000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1427946141967020036/pu/pl/5Hqbllnujg5FhFEV.m3u8?tag=12&container=fmp4', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1427946141967020036/pu/vid/320x564/TrUTf7fGAtvIIMz0.mp4?tag=12', 'bitrate': 632000}], 'duration': 14.872, 'views': 114802}]",,,,,,,,"['Bencana', 'Banjir']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
