_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url
snscrape.modules.twitter.Tweet,https://twitter.com/HeroesSwim/status/1430551664558149636,2021-08-25T15:24:29+00:00,"シンガポール早速100Baで、とりました！金メダルおめでとう㊗️

The Big Story: Swimmer Yip Pin Xiu wins first gold for S'pore at Tokyo Paralympics https://t.co/ilInakMOiC","シンガポール早速100Baで、とりました！金メダルおめでとう㊗️

The Big Story: Swimmer Yip Pin Xiu wins first gold for S'pore at Tokyo Paralympics str.sg/3ih4",1430551664558149636,0,0,3,1,1430551664558149636,ja,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://str.sg/3ih4'],['https://t.co/ilInakMOiC'],,,,,,,,,snscrape.modules.twitter.User,HeroesSwim,1257139540478722050,游泳先生,🏳️‍🌈Based in SIN 91’からいくつかの航空会社でFA、現游泳老師。南周りフライトルートはノスタルジー。若者は英語や中国語を学んで早く世界に出てきなさい。いつかミクロネシアアイランドホッピング✈️🙏🏿,🏳️‍🌈Based in SIN 91’からいくつかの航空会社でFA、現游泳老師。南周りフライトルートはノスタルジー。若者は英語や中国語を学んで早く世界に出てきなさい。いつかミクロネシアアイランドホッピング✈️🙏🏿,,False,2020-05-04T02:46:47+00:00,53,187,2457,10572,6,122,Singapore,False,,,https://pbs.twimg.com/profile_images/1278864180473245696/Nb9ZOisp_normal.jpg,https://pbs.twimg.com/profile_banners/1257139540478722050/1589100963,https://twitter.com/HeroesSwim,snscrape.modules.twitter.Coordinates,103.749959507073,1.2123138339349,snscrape.modules.twitter.Place,"Central Region, Singapore",Central Region,admin,Singapore,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/craigansibin/status/1430545464852549634,2021-08-25T14:59:51+00:00,"#Paralympics
Jadual esok melibatkan atlet #MAS

🗓 26 Aug (Thu)

#Swimming
⏰ 8:00am - 🏊‍♂️ Nur Syaiful

#TableTennis
⏰ 8:00am &amp; 5:40pm
🏓 Chee Chaoming

#CyclingTrack
⏰ 9:00am - 🚴‍♀️ Nur Azlia Syafinaz
⏰ 9:30am - 🚴 Mohd Yusof
⏰ 1:00pm - 🚴 Muhd Hafiz &amp; Zuhairie

#SokongMalaysia https://t.co/GUOGX5Kwm2 https://t.co/YGgIRscrlA","#Paralympics
Jadual esok melibatkan atlet #MAS

🗓 26 Aug (Thu)

#Swimming
⏰ 8:00am - 🏊‍♂️ Nur Syaiful

#TableTennis
⏰ 8:00am &amp; 5:40pm
🏓 Chee Chaoming

#CyclingTrack
⏰ 9:00am - 🚴‍♀️ Nur Azlia Syafinaz
⏰ 9:30am - 🚴 Mohd Yusof
⏰ 1:00pm - 🚴 Muhd Hafiz &amp; Zuhairie

#SokongMalaysia twitter.com/craigansibin/s… https://t.co/YGgIRscrlA",1430545464852549634,1,4,3,0,1430545464852549634,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/craigansibin/status/1430356739459715077'],['https://t.co/GUOGX5Kwm2'],"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9pRhDqVgAgRnok?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9pRhDqVgAgRnok?format=jpg&name=large'}]",,,,,,"['Paralympics', 'MAS', 'Swimming', 'TableTennis', 'CyclingTrack', 'SokongMalaysia']",,snscrape.modules.twitter.User,craigansibin,69038358,Giarc Nibisna 🇲🇾🌺,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,,False,2009-08-26T17:18:41+00:00,760,306,12199,2533,23,2117,Malaysia,False,http://instagram.com/itscraigansibin,https://t.co/iHwnGiNx7s,https://pbs.twimg.com/profile_images/1236932507456565248/oWVft81L_normal.jpg,https://pbs.twimg.com/profile_banners/69038358/1583742666,https://twitter.com/craigansibin,snscrape.modules.twitter.Coordinates,101.4761877,2.9745362,snscrape.modules.twitter.Place,"Damansara, Selangor",Damansara,city,Malaysia,MY,snscrape.modules.twitter.Tweet,https://twitter.com/craigansibin/status/1430356739459715077,2021-08-25T02:29:56+00:00,"Sukan Paralimpik 2020 - Atlet #Paralympics #MAS  

Jadual esok yang melibatkan atlet negara.

🗓 26 Aug 2021 (Thu)

#TableTennis 
⏰ 8:00am &amp; 5:40pm
🏓 Chee Chao Ming 

#Swimming  
⏰ 8:00am
🏊‍♂️ Muhd Nur Saiful Zulkafli

#WeThe15 #SokongMalaysia #MalaysiaBoleh #GanbatteMalaysia https://t.co/vNLJWWHDjx","Sukan Paralimpik 2020 - Atlet #Paralympics #MAS  

Jadual esok yang melibatkan atlet negara.

🗓 26 Aug 2021 (Thu)

#TableTennis 
⏰ 8:00am &amp; 5:40pm
🏓 Chee Chao Ming 

#Swimming  
⏰ 8:00am
🏊‍♂️ Muhd Nur Saiful Zulkafli

#WeThe15 #SokongMalaysia #MalaysiaBoleh #GanbatteMalaysia https://t.co/vNLJWWHDjx",1.430356739459715e+18,snscrape.modules.twitter.User,craigansibin,69038358.0,Giarc Nibisna 🇲🇾🌺,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,,False,2009-08-26T17:18:41+00:00,760.0,306.0,12199.0,2533.0,23.0,2117.0,Malaysia,False,http://instagram.com/itscraigansibin,https://t.co/iHwnGiNx7s,https://pbs.twimg.com/profile_images/1236932507456565248/oWVft81L_normal.jpg,https://pbs.twimg.com/profile_banners/69038358/1583742666,https://twitter.com/craigansibin,1.0,18.0,17.0,1.0,1.430356739459715e+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9ml3kSUUAMnSlq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9ml3kSUUAMnSlq?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9ml3keVUAE9wi_?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9ml3keVUAE9wi_?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9ml3m0VoAEEUbg?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9ml3m0VoAEEUbg?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9ml3npVIAsKr2D?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9ml3npVIAsKr2D?format=jpg&name=large'}]",,,,,,,,"['Paralympics', 'MAS', 'TableTennis', 'Swimming', 'WeThe15', 'SokongMalaysia', 'MalaysiaBoleh', 'GanbatteMalaysia']",,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/GermanyinSGP/status/1430483721359020040,2021-08-25T10:54:30+00:00,Congratulations to this outstanding athlete Yip Pin Xiu and #Singapore! Again🥇 for 🇸🇬 - an inspiration for so many #Paralympics #Olympics2021 @SingaporeNPC @sgolympics #OneTeamSG @Paralympics https://t.co/YFKjNdV6ua,Congratulations to this outstanding athlete Yip Pin Xiu and #Singapore! Again🥇 for 🇸🇬 - an inspiration for so many #Paralympics #Olympics2021 @SingaporeNPC @sgolympics #OneTeamSG @Paralympics twitter.com/MothershipSG/s…,1430483721359020040,0,0,10,1,1430483721359020040,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/MothershipSG/status/1430459420601815045'],['https://t.co/YFKjNdV6ua'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'sgolympics', 'id': 2725455691, 'displayname': 'SNOC', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/sgolympics'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Paralympics', 'id': 234399791, 'displayname': 'Paralympic Games', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Paralympics'}]","['Singapore', 'Paralympics', 'Olympics2021', 'OneTeamSG']",,snscrape.modules.twitter.User,GermanyinSGP,973358048738729984,Ambassador Norbert Riedel,Official Tweets from the German Ambassador in Singapore🇩🇪🇸🇬and team (tb). Usual caveats apply. @GermanyDiplo @GERonAsia,Official Tweets from the German Ambassador in Singapore🇩🇪🇸🇬and team (tb). Usual caveats apply. @GermanyDiplo @GERonAsia,,True,2018-03-13T00:40:17+00:00,1280,614,2252,1108,31,824,Singapur,False,https://singapur.diplo.de/sg-en/impressum,https://t.co/JSrfhZJ51c,https://pbs.twimg.com/profile_images/1435880688612376577/n8P-IE4G_normal.jpg,https://pbs.twimg.com/profile_banners/973358048738729984/1609898580,https://twitter.com/GermanyinSGP,snscrape.modules.twitter.Coordinates,103.749959507073,1.2123138339349,snscrape.modules.twitter.Place,"Central Region, Singapore",Central Region,admin,Singapore,SG,snscrape.modules.twitter.Tweet,https://twitter.com/MothershipSG/status/1430459420601815045,2021-08-25T09:17:57+00:00,S'porean swimmer Yip Pin Xiu wins gold in women's 100m backstroke S2 at Tokyo Paralympics https://t.co/lYOd8asyps https://t.co/3qbTqzPqwc,S'porean swimmer Yip Pin Xiu wins gold in women's 100m backstroke S2 at Tokyo Paralympics bit.ly/3zisMBh https://t.co/3qbTqzPqwc,1.430459420601815e+18,snscrape.modules.twitter.User,MothershipSG,1619325942.0,Mothership.sg,Mothership is a community news service for Singaporeans.,Mothership is a community news service for Singaporeans.,,True,2013-07-25T04:02:17+00:00,219270.0,287.0,39826.0,332.0,553.0,33342.0,Singapore,False,http://mothership.sg/,https://t.co/9LmVUhbWsJ,https://pbs.twimg.com/profile_images/1411970356659646466/m9MPrzqc_normal.jpg,https://pbs.twimg.com/profile_banners/1619325942/1498701709,https://twitter.com/MothershipSG,4.0,156.0,480.0,26.0,1.430459420601815e+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://bit.ly/3zisMBh'],['https://t.co/lYOd8asyps'],"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9oDP5sUYAYv_Ue?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9oDP5sUYAYv_Ue?format=jpg&name=large'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/craigansibin/status/1430442531267833856,2021-08-25T08:10:50+00:00,"If it’s because of afraid that infection will get worst, then you shouldn’t clear him from the start (his status would be DNS, not DSQ). 

Kesian weyh Nur Syaiful. Mesti dia pun confuse time dah habis heat kenapa DSQ. 

#Swimming #Paralympics #sokongmalaysia #GanbatteMalaysia https://t.co/gH2Y1O4LJF","If it’s because of afraid that infection will get worst, then you shouldn’t clear him from the start (his status would be DNS, not DSQ). 

Kesian weyh Nur Syaiful. Mesti dia pun confuse time dah habis heat kenapa DSQ. 

#Swimming #Paralympics #sokongmalaysia #GanbatteMalaysia https://t.co/gH2Y1O4LJF",1430442531267833856,2,17,37,3,1430441622425141253,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9nz5fHVcAQgbA1?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9nz5fHVcAQgbA1?format=jpg&name=large'}]",,,1.4304416224251412e+18,,,"['Swimming', 'Paralympics', 'sokongmalaysia', 'GanbatteMalaysia']",,snscrape.modules.twitter.User,craigansibin,69038358,Giarc Nibisna 🇲🇾🌺,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,,False,2009-08-26T17:18:41+00:00,760,306,12199,2533,23,2117,Malaysia,False,http://instagram.com/itscraigansibin,https://t.co/iHwnGiNx7s,https://pbs.twimg.com/profile_images/1236932507456565248/oWVft81L_normal.jpg,https://pbs.twimg.com/profile_banners/69038358/1583742666,https://twitter.com/craigansibin,snscrape.modules.twitter.Coordinates,101.4761877,2.9745362,snscrape.modules.twitter.Place,"Damansara, Selangor",Damansara,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.User,craigansibin,69038358.0,Giarc Nibisna 🇲🇾🌺,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,,False,2009-08-26T17:18:41+00:00,760.0,306.0,12199.0,2533.0,23.0,2117.0,Malaysia,False,http://instagram.com/itscraigansibin,https://t.co/iHwnGiNx7s,https://pbs.twimg.com/profile_images/1236932507456565248/oWVft81L_normal.jpg,https://pbs.twimg.com/profile_banners/69038358/1583742666,https://twitter.com/craigansibin
snscrape.modules.twitter.Tweet,https://twitter.com/craigansibin/status/1430441622425141253,2021-08-25T08:07:13+00:00,"@Paralympics officials should make it clear whether Nur Syaiful can compete or not. It wasn’t his fault that no one tells him of whether he can or cannot wear the tape. 

Why would you DSQ him if you knowingly know it and not give him clearance or whatnot. 

#SokongMalaysia https://t.co/V4igzbV8I1","@Paralympics officials should make it clear whether Nur Syaiful can compete or not. It wasn’t his fault that no one tells him of whether he can or cannot wear the tape. 

Why would you DSQ him if you knowingly know it and not give him clearance or whatnot. 

#SokongMalaysia https://t.co/V4igzbV8I1",1430441622425141253,1,89,93,5,1430441622425141253,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9nzEe3VEAM70qJ?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9nzEe3VEAM70qJ?format=jpg&name=large'}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Paralympics', 'id': 234399791, 'displayname': 'Paralympic Games', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Paralympics'}]",['SokongMalaysia'],,snscrape.modules.twitter.User,craigansibin,69038358,Giarc Nibisna 🇲🇾🌺,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,,False,2009-08-26T17:18:41+00:00,760,306,12199,2533,23,2117,Malaysia,False,http://instagram.com/itscraigansibin,https://t.co/iHwnGiNx7s,https://pbs.twimg.com/profile_images/1236932507456565248/oWVft81L_normal.jpg,https://pbs.twimg.com/profile_banners/69038358/1583742666,https://twitter.com/craigansibin,snscrape.modules.twitter.Coordinates,101.4761877,2.9745362,snscrape.modules.twitter.Place,"Damansara, Selangor",Damansara,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/craigansibin/status/1430440463299858434,2021-08-25T08:02:37+00:00,"@frhainmsri Patut officials team advice la awal2 boleh ke tak. Ni dah terjun buat dua lap pastu DSQ. Kalau takut berjangkit dia dh terjun kolam daaah. 

Esok ada event lagi ni.. @Paralympics 🤔

Kalau tak boleh bertanding bgtau la.. kesian dia.","@frhainmsri Patut officials team advice la awal2 boleh ke tak. Ni dah terjun buat dua lap pastu DSQ. Kalau takut berjangkit dia dh terjun kolam daaah. 

Esok ada event lagi ni.. @Paralympics 🤔

Kalau tak boleh bertanding bgtau la.. kesian dia.",1430440463299858434,0,1,1,0,1430340250270769158,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.430439970431402e+18,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'frhainmsri', 'id': 172192205, 'displayname': 'Mon🏴🏴🏴', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/frhainmsri'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Paralympics', 'id': 234399791, 'displayname': 'Paralympic Games', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Paralympics'}]",,,snscrape.modules.twitter.User,craigansibin,69038358,Giarc Nibisna 🇲🇾🌺,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,,False,2009-08-26T17:18:41+00:00,760,306,12199,2533,23,2117,Malaysia,False,http://instagram.com/itscraigansibin,https://t.co/iHwnGiNx7s,https://pbs.twimg.com/profile_images/1236932507456565248/oWVft81L_normal.jpg,https://pbs.twimg.com/profile_banners/69038358/1583742666,https://twitter.com/craigansibin,snscrape.modules.twitter.Coordinates,101.4761877,2.9745362,snscrape.modules.twitter.Place,"Damansara, Selangor",Damansara,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.User,frhainmsri,172192205.0,Mon🏴🏴🏴,,,,,,,,,,,,,,,,,,https://twitter.com/frhainmsri
snscrape.modules.twitter.Tweet,https://twitter.com/craigansibin/status/1430435624784306182,2021-08-25T07:43:23+00:00,@adamzul27 @Paralympics Sama2. ✌🏻,@adamzul27 @Paralympics Sama2. ✌🏻,1430435624784306182,0,0,0,0,1430432088885325827,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4304328009648988e+18,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'adamzul27', 'id': 1099732025685172224, 'displayname': 'آدم محمد', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/adamzul27'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Paralympics', 'id': 234399791, 'displayname': 'Paralympic Games', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Paralympics'}]",,,snscrape.modules.twitter.User,craigansibin,69038358,Giarc Nibisna 🇲🇾🌺,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,Mat salleh name but 💯🇲🇾(Dusun Lotud + Kadazan). Part-time traveller & full-time desk dweller. Sabahan born and bred currently residing in Koala Loco.,,False,2009-08-26T17:18:41+00:00,760,306,12199,2533,23,2117,Malaysia,False,http://instagram.com/itscraigansibin,https://t.co/iHwnGiNx7s,https://pbs.twimg.com/profile_images/1236932507456565248/oWVft81L_normal.jpg,https://pbs.twimg.com/profile_banners/69038358/1583742666,https://twitter.com/craigansibin,snscrape.modules.twitter.Coordinates,101.4761877,2.9745362,snscrape.modules.twitter.Place,"Damansara, Selangor",Damansara,city,Malaysia,MY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.User,adamzul27,1.0997320256851722e+18,آدم محمد,,,,,,,,,,,,,,,,,,https://twitter.com/adamzul27
snscrape.modules.twitter.Tweet,https://twitter.com/jaschintaz/status/1430393858525782019,2021-08-25T04:57:25+00:00,I have utmost respect for all Paralympians! ♥️ #Paralympics,I have utmost respect for all Paralympians! ♥️ #Paralympics,1430393858525782019,0,0,0,0,1430393858525782019,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,['Paralympics'],,snscrape.modules.twitter.User,jaschintaz,24670791,zɐʇu!ɥɔsɐɾ,#KuatTravel ✈️,#KuatTravel ✈️,,False,2009-03-16T09:38:49+00:00,573,914,26482,4491,22,2786,Singapore,False,http://www.instagram.com/jaschintaz,https://t.co/hSVUqvbyGf,https://pbs.twimg.com/profile_images/1278608923000401920/uIzuMNBO_normal.jpg,https://pbs.twimg.com/profile_banners/24670791/1502155551,https://twitter.com/jaschintaz,snscrape.modules.twitter.Coordinates,103.749959507073,1.2123138339349,snscrape.modules.twitter.Place,"Central Region, Singapore",Central Region,admin,Singapore,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
