content
notmybrothers notmypm
no point la no point pretending to follow the agong s advice no point pretending to form bipartisanship you will always be the racist and self centred man you are not fit to be prime minister notmypm kerajaangagal
i would hv done the same notmypm
remainerswereright notmypm toryshambles
one day my son will ask me how i voted i voted labour and remain personally i would feel embarrassed to tell him anything else he is we have removed some of his rights and freedoms remainerswereright notmypm
if you recall he voted against indigenous rights i am not sure about anyone else but that speaks racism not to mention his antilgbt he can t even spell the nation s capital otawa with a poor track record of managing his own party s finances notmypm notfitpm
you re a sad excuse for pm notmypm
yeah it s always the victims that get charged but never the officers or lawmakers pathetic kerajaangagal notmypm
but it ll never happen ismailsabri notmypm
baru jumpa pm dah stim dulu acah notmypm tapi sekarang demirakyat the table have turned itulah lain kali berpada pada taksub tak bawa ke mana hahahahaha
tumpang lalu dessert sedap ni area johor bahru nak order roger je okay bersatu anwar notmypm
as anak muda myself hear me out resign we dont want you notmypm
fteen perhaps his way of saying notmypm
malaysiagazette pakmail goyang risau rebah krn bersatu kenalah jumpa pembangkang lak utk pastikan undi percaya nnt klu x nnt jd pm paling singkat dlm sejarah lak notmypm ismailsabri
bernamadotcom pakmail goyang takut rebah krn bersatu maka pujuk rayu pembangkang lak utk pastikan undi percaya n elakkn jd pm paling singkat dlm sejarah notmypm ismailsabri
adzman ismailsabri muhyiddinyassin xyah jd pm klu xda pendirian atau rencana sendiri setakat main drama melayu tv semata nk jawatan tp xtau nk watper pastu baik dduk umah jer belum start apa pn dh nmpak kegagalannya pakmail ni notmypm ker
billedm third country status will of the people innit notmypm
melaniedoak adylady i think you are being a bit harsh if he did his job that would mean turning up to work and doing multiple things at the same time how would he holiday and build car parks it s not a race give him time after more and more peo
kleinrevd it will amount to nothing anyway no doubt that scomo makes up stuff as he goes no way to run the country in a time of covid crisis notmypm
staronline frankly ismailsabri you look more sick then drzahidhamidi pmomalaysia notmypm
naimazharrrr notmypm
malaysiagazette peluang bukan saja dh diberi malah dh diambil beliau sendiri semasa jd menteri kanan n tpm dlm kjaan gagal lepas dh terbukti gagal pn peluang ke menda lg notmypm ismailsabri
angrygranny be very proud of your state and the premier who did the right thing without playing politics with people s lives like the nswpandemic is now out of control where we re told a lot of people are going to die because gladys wanted it all her
not a person from history that anyone with any sense notmypm would want to copy justsaying scomo s got the face down pat facism lnpcrimefamily same same votethemallout
mkini bm eehh beliau jd jurucakap pada kerajaan ismailsabri atas tiket apa yea dh tau dpt jwtan dlm kerajaan ke anwaribrahim fahmi fadzil hannahyeoh syahredzan zack rockstar bumilangit notmypm
buka mulut je sampah keluargamalaysiameroyan notmypm
good morning malaysia ds wan azizah is the mastermind of keluargamalaysia found in is this plagiarism still ismail sabri is notmypm what is covid ganbattemalaysia
malaysiagazette mampu baca script je the too with half dead eyes lol pm more like i ll just take the job for umno not that i know what the f i m doing anyways pathetic notmypm kerajaangagal
imagine being the reason half the country goes into lockdown amp needing extra vaccines due to your own up amp then bragging about having the highest vaccine rate amp also being on the side of the pm who up the rollout imagine being that arrogant gladysmustgo notmypm
excuse me i m allegedly old notmypm
org duk hashtag notmypm ni nak sape jd pm sebenarnya
malaysiakini no no no ismailsabri notmypm
kelakar la dia ni little do they know takde beza pun notmypm
this fella is notmypm
happy fakaversary of notmypm terrific speech by julianhillmp make sure you retweet this and share this on the third anniversary of the take over by scummo of the pm role it is great
another cabinet full of corrupt kleptocrats can t wait notmypm kerajaangagal
yg beriye buat billboard sambut notmypm pasang khemah mcm khemah kawen tu harap ada same energy la tolong org kampung yg terkesan air bersih ni lagi penting dr sambut mail
olimpik pm lain paralimpik pm lain lagi tasabar tunggu the next big sports event agar dapat pm yang betul berhak pimpin negara notmypm notmypmalso
fmtoday hahah it s a sign of umno bersatu pas mca mic gps of bn mn n pnipu s coalition falls they just ease the rakyat to make choice in the next ge obvioulsy this new govt will be potential to be a kjaangagal notmypm kerajaangagal
adusss benda sama yang diulang cuma berlainan tempat masa dan jawatan shj rakyat tetap sama menanggung beban notmypm fowardmalaysia
hollyanndoan cdndemocracy dleblancnb ppforumca iciradiocanada facebook look if you can t say something nice about justintrudeau he wont let you say anything at all sounds fair right notmypm firefreeland firetrudeau worstpmever
hmetromy nk komen byk nnt berbau meluat pulak tp boleh nngk kt pencapaian beliau pendek kata kelaut dan jika barisan kabinet beliau adalah pn leh ucap takziah kot anwaribrahim syedsaddiq mujahidrawa guanenglim fahmi fadzil hannahyeoh
tun telah mempunyai sokongan ahli parlimen tpi dia dikhianati tun tak diberi peluang utk melayani rakyat sbg pm bayangkan sekiranya dia msih pm rakyat dapat diselamatkan lawan kerajaaangagal kerajaangagal notmypm pm
anfaalsaari syahredzan dghisham did you see that dg kkmputrajaya team notmypm has breached sop
sejak umno merampas jadi perdana menteri daripada tuntutan tup tup jadi perkara sahaja notmypm
well notmypm
dah pm tanpa mandat rakyat pru notmypm backdoorgovernment malaysia
kkmputrajaya mail jadi pm kes kobid tak turun pun notmypm
hahahaha buat terkejut pulak kan boleh agak la perangai semua sama jea notmypm
kita dapati menteri menteri muhyiddin sebelum ini tak ada kerja apa pun tak ada buat kerja dapat gaji sahaja janganlah jadi macam itu tun ckap yg terbaik yg in your face pejuang kerajaaangagal notmypm lawan kerajaanrecycle
has our pm done anything significant yet ever since he got the position any drastically life changing decisions made yet for the better of the rakyat no how unfortunate as if it was like we knew nothing would change when he was appointed notmypm kerajaaangagal
from notmypm the next hastag will be notmydpm
just bcs he did good to his son doesn t mean he s good at doing his job notmypm
sinaronline paling lama bulan pegang tpm bagi peluang utk dia tonjolkan waris kegagalan senang langkah ph nk take over next pru notmypm
siapa mael sabri ni mael lambong aku tau ah notmypm
this is true even national day for malaysia is near we are not that excited the latest pm isn t selected by us malaysian backdoor government power game is popular now notmypm kerajaangagal keluargamalaysia prime minister
double standards at it s finest notmypm
chris i read an interesting reminder today the people who are calling for us to open up regardless of the deaths that will occur are the same people who scream at daniel andrews wrongly about the deaths in vic last year they are on you no
shamsul kamal ismailsabri no shit ya notmypm
hmmm itulah sikap jika perdana menteri yang tidak dipilih melalui pru orang seperti ini tidak faham akan penderitaan rakyat lalu fokus kepada jawatan baru yang disandang dan mempromosikan bahawa dia perdana menteri gagal yang baharu notmypm ismailsabrigagal
la fareast kkmputrajaya unsurprisingly notmypm
ok here s the thing you gay voldemort he s notmypm and they re notmygovernment
julianhillmp i ve got no ambition to lead well it is kind of true after all he is notaleaderjustaliberal notmypm pmfornsw
