content
 Lawan      LembuKenaCucuk  
This is how Malaysia treats their civil servants  activists  amp  citizens  And you ask the youth why we want to leave the country so bad    I stand in solidarity with  nalinadap    LAWAN  
Solidarity with Suja and Nalina    Lawan has not stopped   
 thenaufalnazri I saved this before takut kena panggil sbb banyak bersuara  hope it helps   All the best naufal may Allah ease     lawan  
Sebenarnya social experiment yang terpaling bangang bukanlah yang laki bini merayap langgar SOP tu tetapi ialah social experiment pengundi Malaysia ketika PRU tempohari    Kalau tak suka  kita tukar balik nanti    Setuju    socialexperiment  lawan  COVID   UMNO  IsmailSabri
 Lawan  
Uh  to the few people who followed me after my tweet about Wong saying  macibai   here s a few things you need to know    I lean left politically   I support our LGBTQIA  friends  right to not just live  but thrive   I am pro vaccine  obviously    MigranJugaManusia     LAWAN
 LagaCawan Geng  muda  lawan pandai condemn ja  tak nampak sekor pun muka utk bantuan banjir di Yan  Kedah  Tak stay dekat sana  mana kita tahu keadaan tempat laen lagi elok atau lagi teruk  Kalau nak demonstrasi pandai la acah2 barat tapi tak dapat sambu
 EdiMahaMG Rakyat bisa rebut senayan  amp  medan merdeka demi kemerdekaan yg hakiki bang  LAWAN
 nalinadap This is extremely courageous of you  Nalina  Wishing you nothing but the best  Keep inspiring   Lawan  
 iamenahsregor Terbaik bro  wa respekk u  berani bersuara    lawan
Bikin mural dgn tema Mahasiswa  sub tema  Mahasiswa coli  skripsi beli  gambar yujiyem ato alammeter di sekitarnya  Kayak mantap   Lawan  
Once you think you can t do it  try to understand it and try to start slowly   You will be shocked at what you have done   Motivate yourself   And It s Amazing     katasemangat    HaNgatStudios  MalaysiaPrihatin   KitaJagaKita   Lawan  merdeka2021
 baitibasir I think you don t use common sense  There are numbers of good people in PN  1  Khairuddin  he drive the palm oil price to highest in history 2  Hisyamuddin hussein  manage to get helps from China  You need to read newspaper not  lawan news 
 lawan  
 MugiwaraLeo  aimansalim  perintah tuhan ko tak percaya siap  lawan lg teori konspirasi ko percaya
Solidariti Bersama Sdri Nalina Nair    Ini berkaitan dengan kehadiran beliau di  Program Memperingati Mangsa Yang Gugur Akibat COVID 19  anjuran Sekretariat Solidariti Rakyat   Rakan rakan dijemput hadir   Sila mematuhi SOP yang ditetapkan pihak berkuasa     Lawan  
