_type,url,date,content,renderedContent,id,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,user._type,user.username,user.id,user.displayname,user.description,user.rawDescription,user.descriptionUrls,user.verified,user.created,user.followersCount,user.friendsCount,user.statusesCount,user.favouritesCount,user.listedCount,user.mediaCount,user.location,user.protected,user.linkUrl,user.linkTcourl,user.profileImageUrl,user.profileBannerUrl,user.url,quotedTweet._type,quotedTweet.url,quotedTweet.date,quotedTweet.content,quotedTweet.renderedContent,quotedTweet.id,quotedTweet.user._type,quotedTweet.user.username,quotedTweet.user.id,quotedTweet.user.displayname,quotedTweet.user.description,quotedTweet.user.rawDescription,quotedTweet.user.descriptionUrls,quotedTweet.user.verified,quotedTweet.user.created,quotedTweet.user.followersCount,quotedTweet.user.friendsCount,quotedTweet.user.statusesCount,quotedTweet.user.favouritesCount,quotedTweet.user.listedCount,quotedTweet.user.mediaCount,quotedTweet.user.location,quotedTweet.user.protected,quotedTweet.user.linkUrl,quotedTweet.user.linkTcourl,quotedTweet.user.profileImageUrl,quotedTweet.user.profileBannerUrl,quotedTweet.user.url,quotedTweet.replyCount,quotedTweet.retweetCount,quotedTweet.likeCount,quotedTweet.quoteCount,quotedTweet.conversationId,quotedTweet.lang,quotedTweet.source,quotedTweet.sourceUrl,quotedTweet.sourceLabel,quotedTweet.outlinks,quotedTweet.tcooutlinks,quotedTweet.media,quotedTweet.retweetedTweet,quotedTweet.quotedTweet,quotedTweet.inReplyToTweetId,quotedTweet.inReplyToUser,quotedTweet.mentionedUsers,quotedTweet.coordinates,quotedTweet.place,quotedTweet.hashtags,quotedTweet.cashtags,inReplyToUser._type,inReplyToUser.username,inReplyToUser.id,inReplyToUser.displayname,inReplyToUser.description,inReplyToUser.rawDescription,inReplyToUser.descriptionUrls,inReplyToUser.verified,inReplyToUser.created,inReplyToUser.followersCount,inReplyToUser.friendsCount,inReplyToUser.statusesCount,inReplyToUser.favouritesCount,inReplyToUser.listedCount,inReplyToUser.mediaCount,inReplyToUser.location,inReplyToUser.protected,inReplyToUser.linkUrl,inReplyToUser.linkTcourl,inReplyToUser.profileImageUrl,inReplyToUser.profileBannerUrl,inReplyToUser.url,coordinates._type,coordinates.longitude,coordinates.latitude,place._type,place.fullName,place.name,place.type,place.country,place.countryCode,quotedTweet.inReplyToUser._type,quotedTweet.inReplyToUser.username,quotedTweet.inReplyToUser.id,quotedTweet.inReplyToUser.displayname,quotedTweet.inReplyToUser.description,quotedTweet.inReplyToUser.rawDescription,quotedTweet.inReplyToUser.descriptionUrls,quotedTweet.inReplyToUser.verified,quotedTweet.inReplyToUser.created,quotedTweet.inReplyToUser.followersCount,quotedTweet.inReplyToUser.friendsCount,quotedTweet.inReplyToUser.statusesCount,quotedTweet.inReplyToUser.favouritesCount,quotedTweet.inReplyToUser.listedCount,quotedTweet.inReplyToUser.mediaCount,quotedTweet.inReplyToUser.location,quotedTweet.inReplyToUser.protected,quotedTweet.inReplyToUser.linkUrl,quotedTweet.inReplyToUser.linkTcourl,quotedTweet.inReplyToUser.profileImageUrl,quotedTweet.inReplyToUser.profileBannerUrl,quotedTweet.inReplyToUser.url,quotedTweet.quotedTweet._type,quotedTweet.quotedTweet.url,quotedTweet.quotedTweet.date,quotedTweet.quotedTweet.content,quotedTweet.quotedTweet.renderedContent,quotedTweet.quotedTweet.id,quotedTweet.quotedTweet.user._type,quotedTweet.quotedTweet.user.username,quotedTweet.quotedTweet.user.id,quotedTweet.quotedTweet.user.displayname,quotedTweet.quotedTweet.user.description,quotedTweet.quotedTweet.user.rawDescription,quotedTweet.quotedTweet.user.descriptionUrls,quotedTweet.quotedTweet.user.verified,quotedTweet.quotedTweet.user.created,quotedTweet.quotedTweet.user.followersCount,quotedTweet.quotedTweet.user.friendsCount,quotedTweet.quotedTweet.user.statusesCount,quotedTweet.quotedTweet.user.favouritesCount,quotedTweet.quotedTweet.user.listedCount,quotedTweet.quotedTweet.user.mediaCount,quotedTweet.quotedTweet.user.location,quotedTweet.quotedTweet.user.protected,quotedTweet.quotedTweet.user.linkUrl,quotedTweet.quotedTweet.user.linkTcourl,quotedTweet.quotedTweet.user.profileImageUrl,quotedTweet.quotedTweet.user.profileBannerUrl,quotedTweet.quotedTweet.user.url,quotedTweet.quotedTweet.replyCount,quotedTweet.quotedTweet.retweetCount,quotedTweet.quotedTweet.likeCount,quotedTweet.quotedTweet.quoteCount,quotedTweet.quotedTweet.conversationId,quotedTweet.quotedTweet.lang,quotedTweet.quotedTweet.source,quotedTweet.quotedTweet.sourceUrl,quotedTweet.quotedTweet.sourceLabel,quotedTweet.quotedTweet.outlinks,quotedTweet.quotedTweet.tcooutlinks,quotedTweet.quotedTweet.media,quotedTweet.quotedTweet.retweetedTweet,quotedTweet.quotedTweet.quotedTweet,quotedTweet.quotedTweet.inReplyToTweetId,quotedTweet.quotedTweet.inReplyToUser,quotedTweet.quotedTweet.mentionedUsers,quotedTweet.quotedTweet.coordinates,quotedTweet.quotedTweet.place,quotedTweet.quotedTweet.hashtags,quotedTweet.quotedTweet.cashtags,quotedTweet.coordinates._type,quotedTweet.coordinates.longitude,quotedTweet.coordinates.latitude,quotedTweet.place._type,quotedTweet.place.fullName,quotedTweet.place.name,quotedTweet.place.type,quotedTweet.place.country,quotedTweet.place.countryCode
snscrape.modules.twitter.Tweet,https://twitter.com/Kushfein_/status/1430535903227699201,2021-08-25T14:21:52+00:00,"[[LIVE]] 25.8.2021 NO Dap No anwar tapi Ismail Sabri jumpa Pembangkang? ... https://t.co/f6G24twAcs via @YouTube

#LawanTetapLawan ✊🏼✊🏼✊🏼⚔️⚔️⚔️","[[LIVE]] 25.8.2021 NO Dap No anwar tapi Ismail Sabri jumpa Pembangkang? ... youtu.be/ZtAJmTwCfoY via @YouTube

#LawanTetapLawan ✊🏼✊🏼✊🏼⚔️⚔️⚔️",1430535903227699201,0,0,0,0,1430535903227699201,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://youtu.be/ZtAJmTwCfoY'],['https://t.co/f6G24twAcs'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'YouTube', 'id': 10228272, 'displayname': 'YouTube', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/YouTube'}]",,,['LawanTetapLawan'],,snscrape.modules.twitter.User,Kushfein_,1096057741452337153,🕊★彡 𝕄.ℍ 彡★ 🕊,#LawanTetapLawan✊🏼✊🏼✊🏼⚔️⚔️⚔️ #Reformasi,#LawanTetapLawan✊🏼✊🏼✊🏼⚔️⚔️⚔️ #Reformasi,,False,2019-02-14T14:45:04+00:00,87,133,26742,29721,0,369,Wilayah Persekutuan Kuala Lump,False,https://www.youtube.com/channel/UCu4iTpyWXNw97m6qI5B8Feg,https://t.co/4SmwaVaII5,https://pbs.twimg.com/profile_images/1414053263339495426/CSsyNhHW_normal.jpg,https://pbs.twimg.com/profile_banners/1096057741452337153/1624028003,https://twitter.com/Kushfein_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/Anakmuda_Dunia/status/1430531653550575618,2021-08-25T14:04:58+00:00,Laungan #Lawantetaplawan kena digugurkan dgn CSA ini,Laungan #Lawantetaplawan kena digugurkan dgn CSA ini,1430531653550575618,0,0,0,0,1430531653550575618,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,['Lawantetaplawan'],,snscrape.modules.twitter.User,Anakmuda_Dunia,1422205590781104128,PH 2.0 🏴,#LAWAN,#LAWAN,,False,2021-08-02T14:40:46+00:00,12,50,103,375,0,15,,False,,,https://pbs.twimg.com/profile_images/1422207713090564104/cMetRvHr_normal.jpg,,https://twitter.com/Anakmuda_Dunia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/adzman86/status/1430517477750968324,2021-08-25T13:08:39+00:00,"Siapa yang bersama rakyat, kami sokong. Siapa yang menzalimi rakyat, kami lawan! #LawanTetapLawan https://t.co/bOcYfW7F3V","Siapa yang bersama rakyat, kami sokong. Siapa yang menzalimi rakyat, kami lawan! #LawanTetapLawan twitter.com/anwaribrahim/s…",1430517477750968324,6,35,134,0,1430517477750968324,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/anwaribrahim/status/1430502163315236864'],['https://t.co/bOcYfW7F3V'],,,,,,,,,['LawanTetapLawan'],,snscrape.modules.twitter.User,adzman86,616323964,Adzman Kamaruddin,Marketing Director • Professional Emcee • Public Speaking Trainer • Former Selangor @KEADILAN Youth Info Chief • #Emcee #DiwanReformasi 🇲🇾#1Rakyat1Twitter,Marketing Director • Professional Emcee • Public Speaking Trainer • Former Selangor @KEADILAN Youth Info Chief • #Emcee #DiwanReformasi 🇲🇾#1Rakyat1Twitter,,False,2012-06-23T17:53:23+00:00,11524,666,16079,33501,9,1448,Shah Alam,False,https://www.facebook.com/adzman86,https://t.co/W9qIvaMW4J,https://pbs.twimg.com/profile_images/1403131409363992582/H3izUVyZ_normal.jpg,https://pbs.twimg.com/profile_banners/616323964/1535527414,https://twitter.com/adzman86,snscrape.modules.twitter.Tweet,https://twitter.com/anwaribrahim/status/1430502163315236864,2021-08-25T12:07:47+00:00,https://t.co/x4J6t8W5nl,utusan.com.my/terkini/2021/0…,1.4305021633152369e+18,snscrape.modules.twitter.User,anwaribrahim,1839871.0,Anwar Ibrahim,Presiden KEADILAN. Ahli Parlimen Port Dickson. Ketua Pembangkang.,Presiden KEADILAN. Ahli Parlimen Port Dickson. Ketua Pembangkang.,,True,2007-03-22T05:28:29+00:00,1434493.0,12982.0,73660.0,6285.0,2429.0,7455.0,Malaysia,False,https://www.facebook.com/anwaribrahimofficial,https://t.co/ghtnVFunWo,https://pbs.twimg.com/profile_images/1430802272036872196/BHm_bPbw_normal.jpg,https://pbs.twimg.com/profile_banners/1839871/1629965950,https://twitter.com/anwaribrahim,45.0,351.0,1676.0,24.0,1.4305021633152369e+18,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://www.utusan.com.my/terkini/2021/08/ph-tak-akan-menyulitkan-undi-percaya-jika-ismail-sabri-pro-rakyat-anwar/'],['https://t.co/x4J6t8W5nl'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/alalarif/status/1430508441295114250,2021-08-25T12:32:44+00:00,"@alierahim Sebelum tidur ingat sudara, tauke2 besar, orang kaya raya, tidak bersama kita!

#LawanTetapLawan 
#ltl https://t.co/OafGHl1cp2","@alierahim Sebelum tidur ingat sudara, tauke2 besar, orang kaya raya, tidak bersama kita!

#LawanTetapLawan 
#ltl twitter.com/ReeNGaston/sta…",1430508441295114250,1,0,0,0,1430498183570870274,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/ReeNGaston/status/1428549224631726084'],['https://t.co/OafGHl1cp2'],,,,1.4305079773713572e+18,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'alierahim', 'id': 146521598, 'displayname': 'Yang Benar', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/alierahim'}]",,,"['LawanTetapLawan', 'ltl']",,snscrape.modules.twitter.User,alalarif,94276217,zuljalalariframli,,,,False,2009-12-03T07:06:13+00:00,203,67,13216,50,0,376,"Koblenz,Germany",False,,,https://pbs.twimg.com/profile_images/1229679353/image_normal.jpg,https://pbs.twimg.com/profile_banners/94276217/1548155217,https://twitter.com/alalarif,snscrape.modules.twitter.Tweet,https://twitter.com/ReeNGaston/status/1428549224631726084,2021-08-20T02:47:30+00:00,"Bergegar tulang rusuk !

- This is my leader.
Teguh bersama Datuk Sri @anwaribrahim https://t.co/6Zxi6qLkPM","Bergegar tulang rusuk !

- This is my leader.
Teguh bersama Datuk Sri @anwaribrahim https://t.co/6Zxi6qLkPM",1.428549224631726e+18,snscrape.modules.twitter.User,ReeNGaston,7.69155717194326e+17,ReeN 🇲🇾🇲🇾🇲🇾,Never let anyone treat you like an ordinary. Free from prejudice. Taken.,Never let anyone treat you like an ordinary. Free from prejudice. Taken.,,False,2016-08-26T12:53:08+00:00,5040.0,3061.0,42839.0,96272.0,8.0,10843.0,,False,,,https://pbs.twimg.com/profile_images/1376155350760529924/Tep-1V87_normal.jpg,https://pbs.twimg.com/profile_banners/769155717194326017/1629506866,https://twitter.com/ReeNGaston,69.0,1236.0,2384.0,191.0,1.428549224631726e+18,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1428549173989711874/pu/img/npkuqqfe_x4FA2I9.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1428549173989711874/pu/vid/320x568/uhhoH3CvNqiNyvRA.mp4?tag=12', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1428549173989711874/pu/vid/576x1024/EqHJwPfXDL8jBIo3.mp4?tag=12', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1428549173989711874/pu/pl/p2s7uIABeoZyM1m_.m3u8?tag=12&container=fmp4', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1428549173989711874/pu/vid/480x852/Vn6ZkV98zu35Ut_L.mp4?tag=12', 'bitrate': 950000}], 'duration': 60.7, 'views': 48952}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'anwaribrahim', 'id': 1839871, 'displayname': 'Anwar Ibrahim', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/anwaribrahim'}]",,,,,snscrape.modules.twitter.User,alierahim,146521598.0,Yang Benar,,,,,,,,,,,,,,,,,,https://twitter.com/alierahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/PZulfikaq/status/1430491120534908932,2021-08-25T11:23:55+00:00,"Lagi2 kalau korg kuat lancap tu.
So korg boleh consume sampai korg betul2 padu mencanak2,keras dan pulih.. 

kalau beminat boleh dm saya..

#LawanTetapLawan #ADE #GayaBaruCaraBaru #jokitugas #32thRCTI #EPS #episor","Lagi2 kalau korg kuat lancap tu.
So korg boleh consume sampai korg betul2 padu mencanak2,keras dan pulih.. 

kalau beminat boleh dm saya..

#LawanTetapLawan #ADE #GayaBaruCaraBaru #jokitugas #32thRCTI #EPS #episor",1430491120534908932,0,0,1,0,1430491094119174158,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.4304911119743345e+18,,,,,"['LawanTetapLawan', 'ADE', 'GayaBaruCaraBaru', 'jokitugas', '32thRCTI', 'EPS', 'episor']",,snscrape.modules.twitter.User,PZulfikaq,1100292999349624832,卩ㄩㄒ乇尺卂 卂千丨Ҩ ( 尺ㄖ卂ᗪ ㄒ卩 5Ҝ),baru nak jinak2 Main tweetter.kalau tak suke.boleh block or delete.thks you(MAK MARAH TUJUK MUKA.SEBAB ITU PROFILE AKU.AKU LETAK EMOJI)I DONT REPLY PORN PROFILE,baru nak jinak2 Main tweetter.kalau tak suke.boleh block or delete.thks you(MAK MARAH TUJUK MUKA.SEBAB ITU PROFILE AKU.AKU LETAK EMOJI)I DONT REPLY PORN PROFILE,,False,2019-02-26T07:14:28+00:00,1362,668,1970,17983,2,271,Kuala Lumpur,False,,,https://pbs.twimg.com/profile_images/1214944698743300097/eZQHi5R0_normal.jpg,https://pbs.twimg.com/profile_banners/1100292999349624832/1599123836,https://twitter.com/PZulfikaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.User,PZulfikaq,1.1002929993496248e+18,卩ㄩㄒ乇尺卂 卂千丨Ҩ ( 尺ㄖ卂ᗪ ㄒ卩 5Ҝ),baru nak jinak2 Main tweetter.kalau tak suke.boleh block or delete.thks you(MAK MARAH TUJUK MUKA.SEBAB ITU PROFILE AKU.AKU LETAK EMOJI)I DONT REPLY PORN PROFILE,baru nak jinak2 Main tweetter.kalau tak suke.boleh block or delete.thks you(MAK MARAH TUJUK MUKA.SEBAB ITU PROFILE AKU.AKU LETAK EMOJI)I DONT REPLY PORN PROFILE,,False,2019-02-26T07:14:28+00:00,1362.0,668.0,1970.0,17983.0,2.0,271.0,Kuala Lumpur,False,,,https://pbs.twimg.com/profile_images/1214944698743300097/eZQHi5R0_normal.jpg,https://pbs.twimg.com/profile_banners/1100292999349624832/1599123836,https://twitter.com/PZulfikaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/undisrwk/status/1430489339172057091,2021-08-25T11:16:50+00:00,#UndiSarawak #Lawan #LawanTetapLawan https://t.co/BMOKqEGMYT,#UndiSarawak #Lawan #LawanTetapLawan https://t.co/BMOKqEGMYT,1430489339172057091,0,4,5,0,1430489333417472006,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9oecB1UcAQXgQD?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9oecB1UcAQXgQD?format=png&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9oecCWVoAQcKLV?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9oecCWVoAQcKLV?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9oecC8UcAAFIqS?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9oecC8UcAAFIqS?format=jpg&name=large'}]",,,1.430489333417472e+18,,,,,"['UndiSarawak', 'Lawan', 'LawanTetapLawan']",,snscrape.modules.twitter.User,undisrwk,1289166390260195328,Undi Sarawak,"Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY","Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY",,False,2020-07-31T11:50:02+00:00,680,36,659,78,2,236,"Sarawak, Malaysia",False,http://linktr.ee/undisarawak,https://t.co/JHkuGgMrkM,https://pbs.twimg.com/profile_images/1289166688928141318/hBKfNcwY_normal.jpg,https://pbs.twimg.com/profile_banners/1289166390260195328/1613996818,https://twitter.com/undisrwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.User,undisrwk,1.2891663902601953e+18,Undi Sarawak,"Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY","Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY",,False,2020-07-31T11:50:02+00:00,680.0,36.0,659.0,78.0,2.0,236.0,"Sarawak, Malaysia",False,http://linktr.ee/undisarawak,https://t.co/JHkuGgMrkM,https://pbs.twimg.com/profile_images/1289166688928141318/hBKfNcwY_normal.jpg,https://pbs.twimg.com/profile_banners/1289166390260195328/1613996818,https://twitter.com/undisrwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/undisrwk/status/1430489156862414856,2021-08-25T11:16:06+00:00,#UndiSarawak #Lawan #LawanTetapLawan https://t.co/4ObPzTDgEy,#UndiSarawak #Lawan #LawanTetapLawan https://t.co/4ObPzTDgEy,1430489156862414856,0,2,5,0,1430489151414038536,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9oeSxsVgAI3re2?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9oeSxsVgAI3re2?format=png&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9oeSyhVcAQVVSL?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9oeSyhVcAQVVSL?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9oeSzDUUAcDjT5?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9oeSzDUUAcDjT5?format=jpg&name=large'}]",,,1.4304891514140385e+18,,,,,"['UndiSarawak', 'Lawan', 'LawanTetapLawan']",,snscrape.modules.twitter.User,undisrwk,1289166390260195328,Undi Sarawak,"Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY","Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY",,False,2020-07-31T11:50:02+00:00,680,36,659,78,2,236,"Sarawak, Malaysia",False,http://linktr.ee/undisarawak,https://t.co/JHkuGgMrkM,https://pbs.twimg.com/profile_images/1289166688928141318/hBKfNcwY_normal.jpg,https://pbs.twimg.com/profile_banners/1289166390260195328/1613996818,https://twitter.com/undisrwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.User,undisrwk,1.2891663902601953e+18,Undi Sarawak,"Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY","Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY",,False,2020-07-31T11:50:02+00:00,680.0,36.0,659.0,78.0,2.0,236.0,"Sarawak, Malaysia",False,http://linktr.ee/undisarawak,https://t.co/JHkuGgMrkM,https://pbs.twimg.com/profile_images/1289166688928141318/hBKfNcwY_normal.jpg,https://pbs.twimg.com/profile_banners/1289166390260195328/1613996818,https://twitter.com/undisrwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/undisrwk/status/1430488781363154945,2021-08-25T11:14:37+00:00,#UndiSarawak #Lawan #LawanTetapLawan https://t.co/OLIH0UBITF,#UndiSarawak #Lawan #LawanTetapLawan https://t.co/OLIH0UBITF,1430488781363154945,0,2,2,0,1430488774253826063,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9od6s5VkAQ8mAt?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9od6s5VkAQ8mAt?format=png&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9od6trUYAQh5le?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9od6trUYAQh5le?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E9od6uZVoAEOJdG?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E9od6uZVoAEOJdG?format=jpg&name=large'}]",,,1.430488774253826e+18,,,,,"['UndiSarawak', 'Lawan', 'LawanTetapLawan']",,snscrape.modules.twitter.User,undisrwk,1289166390260195328,Undi Sarawak,"Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY","Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY",,False,2020-07-31T11:50:02+00:00,680,36,659,78,2,236,"Sarawak, Malaysia",False,http://linktr.ee/undisarawak,https://t.co/JHkuGgMrkM,https://pbs.twimg.com/profile_images/1289166688928141318/hBKfNcwY_normal.jpg,https://pbs.twimg.com/profile_banners/1289166390260195328/1613996818,https://twitter.com/undisrwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snscrape.modules.twitter.User,undisrwk,1.2891663902601953e+18,Undi Sarawak,"Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY","Working to empower Sarawakian youth to raise awareness on their democratic rights through forums, webinars and educational content. Powered by @Undi18MY",,False,2020-07-31T11:50:02+00:00,680.0,36.0,659.0,78.0,2.0,236.0,"Sarawak, Malaysia",False,http://linktr.ee/undisarawak,https://t.co/JHkuGgMrkM,https://pbs.twimg.com/profile_images/1289166688928141318/hBKfNcwY_normal.jpg,https://pbs.twimg.com/profile_banners/1289166390260195328/1613996818,https://twitter.com/undisrwk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
